,VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,improvement_surcharge,Total_amount,Payment_type,Trip_type,p_lat,p_long,Pickup_longitude,Pickup_latitude,inside_zip
474,2,1/1/2016 0:24,1/1/2016 0:45,N,1,-74.0001297,40.64458084,5,9.35,28.5,0.5,0.5,8.94,0,0.3,38.74,1,1,40.57682037,-73.98365784,988789.7409,149428.0814,153
475,2,1/1/2016 0:37,1/1/2016 0:44,N,1,-73.875,40.82686615,5,1.49,7,0.5,0.5,0,0,0.3,8.3,2,1,40.83413315,-73.8895874,1014803.691,243193.7547,32
476,2,1/1/2016 0:28,1/1/2016 0:45,N,1,-73.96870422,40.75344849,5,6.34,20.5,0.5,0.5,4.2,0,0.3,26,1,1,40.81930161,-73.94553375,999325.4193,237775.5124,42
477,2,1/1/2016 0:37,1/1/2016 0:45,N,1,-73.93305969,40.77075195,2,1.21,7,0.5,0.5,0,0,0.3,8.3,2,1,40.76522827,-73.91395569,1008085.091,218081.7489,72
478,2,1/1/2016 0:42,1/1/2016 0:45,N,1,-73.95105743,40.80025864,1,0.64,4.5,0.5,0.5,0,0,0.3,5.8,2,1,40.80883789,-73.94485474,999515.7604,233963.325,43
479,2,1/1/2016 0:33,1/1/2016 0:43,N,1,-73.94940948,40.71423721,1,3.27,12.5,0.5,0.5,0,0,0.3,13.8,2,1,40.69983292,-73.99087524,986780.1262,194244.5971,109
480,2,1/1/2016 0:30,1/1/2016 0:44,N,1,-73.93701172,40.69786072,1,2.4,11.5,0.5,0.5,2.56,0,0.3,15.36,1,1,40.72629166,-73.94268799,1000135.254,203889.3844,92
481,2,1/1/2016 0:21,1/1/2016 0:45,N,1,-73.96009827,40.65641785,1,5.2,19.5,0.5,0.5,0,0,0.3,20.8,1,1,40.71475601,-73.94244385,1000205.684,199686.64,201
482,2,1/1/2016 0:24,1/1/2016 0:45,N,1,-73.91194916,40.69267273,1,4.43,17,0.5,0.5,3.66,0,0.3,21.96,1,1,40.67235565,-73.96270752,994594.7773,184235.9003,118
483,2,1/1/2016 0:21,1/1/2016 0:43,N,1,-73.92702484,40.68739319,1,4.43,18,0.5,0.5,0,0,0.3,19.3,2,1,40.65187073,-73.88866425,1015143.549,176790.0985,113
484,2,1/1/2016 0:32,1/1/2016 0:44,N,1,-73.89712524,40.73080063,1,2.41,10.5,0.5,0.5,0,0,0.3,11.8,2,1,40.74888229,-73.87252808,1019569.592,212140.3689,160
485,2,1/1/2016 0:39,1/1/2016 0:45,N,1,-73.95593262,40.71755219,1,0.65,5.5,0.5,0.5,2.04,0,0.3,8.84,1,1,40.7135849,-73.95149994,997695.3961,199258.4485,201
486,2,1/1/2016 0:40,1/1/2016 0:44,N,1,-73.93375397,40.71105194,1,0.71,5,0.5,0.5,1.26,0,0.3,7.56,1,1,40.71474075,-73.9416275,1000431.994,199681.2305,201
487,2,1/1/2016 0:29,1/1/2016 0:44,N,1,-73.98749542,40.64410782,1,2.99,12.5,0.5,0.5,0,0,0.3,13.8,2,1,40.66943359,-73.95328522,997209.0519,183172.5649,4
488,2,1/1/2016 0:27,1/1/2016 0:45,N,1,-74.02017212,40.64954758,1,3.99,16,0.5,0.5,0,0,0.3,17.3,2,1,40.67753601,-73.97280884,991792.1283,186122.2218,117
489,2,1/1/2016 0:32,1/1/2016 0:44,N,1,-73.93969727,40.78944397,1,1.69,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.8044014,-73.95540619,996595.6446,232345.2911,49
490,2,1/1/2016 0:25,1/1/2016 0:45,N,1,-73.93785095,40.70864868,1,3.93,15.5,0.5,0.5,3.36,0,0.3,20.16,1,1,40.68290329,-73.96376038,994301.1296,188078.5848,118
491,2,1/1/2016 0:28,1/1/2016 0:44,N,1,-73.95523834,40.65755463,1,2.65,13,0.5,0.5,0,0,0.3,14.3,2,1,40.68445969,-73.97787476,990386.336,188644.321,117
492,2,1/1/2016 0:30,1/1/2016 0:44,N,1,-73.88584137,40.84225464,1,4.04,16,0.5,0.5,0,0,0.3,17.3,2,1,40.80299377,-73.90865326,1009539.565,231842.488,48
493,2,1/1/2016 0:26,1/1/2016 0:45,N,1,-73.94792938,40.77879333,1,4.41,17,0.5,0.5,0,0,0.3,18.3,2,1,40.80105209,-73.9596405,995423.9515,231124.4536,52
494,2,1/1/2016 0:34,1/1/2016 0:45,N,1,-73.8902359,40.73522949,5,1.85,9,0.5,0.5,2.06,0,0.3,12.36,1,1,40.74786377,-73.88273621,1016741.648,211765.337,160
495,2,1/1/2016 0:20,1/1/2016 0:45,N,1,-73.91272736,40.7440834,3,9.38,29,0.5,0.5,0,0,0.3,30.3,2,1,40.67281723,-73.97115326,992251.9093,184403.182,117
496,2,1/1/2016 0:35,1/1/2016 0:44,N,1,-73.98696136,40.66826248,1,1.86,8.5,0.5,0.5,0,0,0.3,9.8,2,1,40.68238068,-73.99342346,986074.0299,187886.1709,119
497,2,1/1/2016 0:29,1/1/2016 0:45,N,1,-74.02349091,40.62633896,1,5.75,19,0.5,0.5,5.08,0,0.3,25.38,1,1,40.68171692,-73.99385071,985955.5484,187644.3364,119
498,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.94670868,40.69642639,1,1.55,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.67956161,-73.94962311,998222.8279,186863.0549,184
499,2,1/1/2016 0:40,1/1/2016 0:45,N,1,-73.95185852,40.77777863,1,1.59,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,40.79781342,-73.93714142,1001653.906,229948.1604,50
500,2,1/1/2016 0:42,1/1/2016 0:45,N,1,-73.95998383,40.711586,2,0.42,4,0.5,0.5,1.32,0,0.3,6.62,1,1,40.70986557,-73.96195221,994798.3613,197901.9526,201
501,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.96907806,40.70907593,1,1.26,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.71741867,-73.95604706,996434.1234,200654.5426,201
502,2,1/1/2016 0:31,1/1/2016 0:45,N,1,-73.98088074,40.74461365,1,3.92,14,0.5,0.5,3,0,0.3,18.3,1,1,40.75436783,-73.93154144,1003216.763,214120.6391,77
503,2,1/1/2016 0:17,1/1/2016 0:44,N,1,-74.02116394,40.63350677,2,5.01,21,0.5,0.5,0,0,0.3,22.3,2,1,40.68719864,-73.97488403,991215.5132,189642.4248,117
504,2,1/1/2016 0:32,1/1/2016 0:44,N,1,-73.9509201,40.77462387,1,3.89,13.5,0.5,0.5,4.44,0,0.3,19.24,1,1,40.76197052,-73.9254303,1004907.526,216891.9291,73
505,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.94389343,40.72176743,1,1.17,7,0.5,0.5,1.66,0,0.3,9.96,1,1,40.73249435,-73.9546814,996809.8546,206147.2728,92
506,2,1/1/2016 0:30,1/1/2016 0:45,N,1,-74.02774048,40.63165283,1,2.71,12.5,0.5,0.5,0,0,0.3,13.8,2,1,40.66131592,-73.99702454,985075.5178,180211.6253,125
507,2,1/1/2016 0:40,1/1/2016 0:45,N,1,-73.98002625,40.68174362,1,1.12,6,0.5,0.5,1.46,0,0.3,8.76,1,1,40.67080307,-73.99154663,986594.9837,183668.1617,123
508,2,1/1/2016 0:37,1/1/2016 0:45,N,1,-73.86386108,40.75222778,2,1.31,7,0.5,0.5,0,0,0.3,8.3,2,1,40.7476387,-73.88359833,1016502.879,211683.0193,202
509,2,1/1/2016 0:42,1/1/2016 0:45,N,1,-73.96195221,40.70930862,1,0.48,4,0.5,0.5,0,0,0.3,5.3,1,1,40.70433807,-73.96131134,994976.9252,195888.1975,201
510,2,1/1/2016 0:34,1/1/2016 0:45,N,1,-73.98108673,40.66330338,1,1.79,9,0.5,0.5,0,0,0.3,10.3,2,1,40.68048859,-73.97853851,990202.6004,187197.4887,117
511,2,1/1/2016 0:45,1/1/2016 0:45,N,2,-73.95813751,40.73308182,1,0.02,52,0,0.5,0,0,0.3,52.8,2,1,40.73365402,-73.95821381,995830.6611,206569.2894,92
512,2,1/1/2016 0:27,1/1/2016 0:44,N,1,-74.00862122,40.65138626,1,8.44,24.5,0.5,0.5,6.45,0,0.3,32.25,1,1,40.72034073,-73.96164703,994881.2972,201718.4085,261
513,2,1/1/2016 0:23,1/1/2016 0:44,N,1,-74.03125,40.61583328,2,6.2,21.5,0.5,0.5,0,0,0.3,22.8,2,1,40.6757164,-73.97869873,990158.585,185458.8333,123
514,2,1/1/2016 0:27,1/1/2016 0:45,N,1,-74.00140381,40.73360443,1,4.17,15.5,0.5,0.5,3.36,0,0.3,20.16,1,1,40.71687317,-73.96091461,995084.8855,200455.1602,261
515,2,1/1/2016 0:32,1/1/2016 0:45,N,1,-73.92092896,40.7461319,1,2.93,11.5,0.5,0.5,0,0,0.3,12.8,2,1,40.77521515,-73.92626953,1004670.978,221717.1888,65
516,2,1/1/2016 0:32,1/1/2016 0:45,N,1,-73.96079254,40.6973114,1,2.37,11,0.5,0.5,2.46,0,0.3,14.76,1,1,40.70630264,-73.93950653,1001022.092,196607.3714,102
517,2,1/1/2016 0:30,1/1/2016 0:44,N,1,-73.80084229,40.73799515,1,8.31,24,0.5,0.5,0,0,0.3,25.3,1,1,40.76550674,-73.91835785,1006865.556,218182.0386,72
518,2,1/1/2016 0:27,1/1/2016 0:44,N,1,-73.98564911,40.7382431,2,4.08,15,0.5,0.5,0,0,0.3,16.3,2,1,40.78780365,-73.95581055,996486.7501,226298.099,60
519,2,1/1/2016 0:25,1/1/2016 0:44,N,1,-73.98930359,40.72631836,1,6.97,22,0.5,0.5,0,0,0.3,23.3,2,1,40.75650024,-73.92112732,1006101.345,214899.9736,77
520,2,1/1/2016 0:15,1/1/2016 0:39,N,1,-73.95275116,40.80758667,1,2.46,15.5,0.5,0.5,0,0,0.3,16.8,2,1,40.81123352,-73.96157074,994887.9178,234833.6665,43
521,2,1/1/2016 0:33,1/1/2016 0:45,N,1,-73.90128326,40.71483612,1,3.49,12,0.5,0.5,3.32,0,0.3,16.62,1,1,40.72795486,-73.94996643,998117.5314,204494.1065,92
522,2,1/1/2016 0:05,1/1/2016 0:44,N,1,-73.83122253,40.71424103,1,11.07,36.5,0.5,0.5,0,0,0.3,37.8,2,1,40.798172,-73.95236206,997439.6354,230076.1462,55
523,2,1/1/2016 0:29,1/1/2016 0:45,N,1,-73.85883331,40.83769608,1,4.85,17.5,0.5,0.5,3,0,0.3,21.8,1,1,40.82777786,-73.92216492,1005790.808,240868.6045,40
524,2,1/1/2016 0:24,1/1/2016 0:45,N,1,-74.00624847,40.62487793,1,4.91,18,0.5,0.5,0,0,0.3,19.3,2,1,40.67500305,-73.97096252,992304.554,185199.5566,118
525,2,1/1/2016 0:33,1/1/2016 0:44,N,1,-73.9190979,40.83844376,1,1.98,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.83732986,-73.93885803,1001168.571,244345.0857,33
526,2,1/1/2016 0:39,1/1/2016 0:45,N,1,-73.94443512,40.83485794,1,1.17,6.5,0.5,0.5,3,0,0.3,10.8,1,1,40.85007477,-73.93588257,1001988.512,248989.1207,23
527,2,1/1/2016 0:29,1/1/2016 0:45,N,5,-73.92010498,40.86326599,2,4.47,20,0,0,0,0,0,20,2,2,40.82401657,-73.90838623,1009605.482,239501.9176,35
528,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.95213318,40.71707153,4,1.4,7,0.5,0.5,0,0,0.3,8.3,2,1,40.72988892,-73.95835876,995791.1392,205197.5245,92
529,2,1/1/2016 0:39,1/1/2016 0:45,N,1,-73.91436005,40.74573898,1,1.27,6.5,0.5,0.5,2.34,0,0.3,10.14,1,1,40.74661255,-73.89094543,1014467.59,211306.5391,202
530,2,1/1/2016 0:41,1/1/2016 0:45,N,1,-73.9066925,40.74716949,1,1,5,0.5,0.5,0,0,0.3,6.3,2,1,40.74361038,-73.9207077,1006221.849,210203.8884,86
531,2,1/1/2016 0:30,1/1/2016 0:45,N,1,-73.93484497,40.76444626,1,2.59,12,0.5,0.5,0,0,0.3,13.3,2,1,40.74616623,-73.89881134,1012288.24,211141.3151,75
532,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.99723053,40.68353271,5,1.4,7,0.5,0.5,1.66,0,0.3,9.96,1,1,40.68144226,-73.97692871,990649.0068,187545.0533,117
533,2,1/1/2016 0:14,1/1/2016 0:45,N,1,-74.01496124,40.64515686,1,17.25,48.5,0.5,0.5,0,0,0.3,49.8,2,1,40.7685585,-73.91977692,1006471.445,219293.5314,65
534,2,1/1/2016 0:28,1/1/2016 0:45,N,1,-73.91101074,40.71001816,1,3.37,14,0.5,0.5,0,0,0.3,15.3,2,1,40.72183609,-73.95787811,995925.7658,202263.6945,261
535,2,1/1/2016 0:33,1/1/2016 0:45,N,1,-73.91073608,40.85216141,1,2.92,11.5,0.5,0.5,0,0,0.3,12.8,2,1,40.82017517,-73.91577911,1007560.737,238100.3033,45
536,2,1/1/2016 0:37,1/1/2016 0:45,N,1,-73.91797638,40.77041626,1,2.99,11,0.5,0.5,0,0,0.3,12.3,2,1,40.76319122,-73.87688446,1018355.21,217351.8457,71
537,2,1/1/2016 0:10,1/1/2016 0:45,N,1,-73.92156982,40.76013565,1,20.44,56,0.5,0.5,11.46,0,0.3,68.76,1,1,40.57587433,-73.98131561,989440.4682,149083.5438,153
538,2,1/1/2016 0:37,1/1/2016 0:45,N,1,-73.92320251,40.76092148,5,1.89,8.5,0.5,0.5,0,0,0.3,9.8,2,1,40.74545288,-73.90339661,1011018.001,210879.9852,75
539,2,1/1/2016 0:34,1/1/2016 0:45,N,1,-73.9169693,40.8692627,2,4.7,15.5,0.5,0.5,0,0,0.3,16.8,2,1,40.81799698,-73.96076965,995108.5695,237297.9346,43
540,2,1/1/2016 0:35,1/1/2016 0:45,N,1,-73.95736694,40.63064575,1,2.13,9,0.5,0.5,2.58,0,0.3,12.88,1,1,40.65826797,-73.95794678,995917.8511,179103.9612,4
541,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.98498535,40.68382263,1,1.42,7,0.5,0.5,2.49,0,0.3,10.79,1,1,40.67546844,-73.99918365,984476.4402,185367.7787,119
542,2,1/1/2016 0:39,1/1/2016 0:45,N,1,-74.00764465,40.6746254,2,1.32,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.66933441,-73.98648834,987998.2469,183133.2636,123
543,2,1/1/2016 0:37,1/1/2016 0:45,N,1,-73.91340637,40.80514908,1,1.17,7,0.5,0.5,0,0,0.3,8.3,2,1,40.8165741,-73.91972351,1006470.206,236787.2776,40
544,2,1/1/2016 0:31,1/1/2016 0:45,N,1,-73.99998474,40.64426422,1,3.29,13.5,0.5,0.5,0,0,0.3,14.8,1,1,40.68213272,-73.97672272,990706.0739,187796.623,117
545,2,1/1/2016 0:40,1/1/2016 0:45,N,1,-73.90470886,40.74515533,1,0.88,5.5,0.5,0.5,0,0,0.3,6.8,2,1,40.74320984,-73.92089081,1006171.242,210057.9119,86
546,2,1/1/2016 0:17,1/1/2016 0:45,N,1,-73.95758057,40.72225952,5,5.8,23,0.5,0.5,0,0,0.3,24.3,2,1,40.7007637,-73.98954773,987148.181,194583.7514,109
547,2,1/1/2016 0:34,1/1/2016 0:45,N,1,-73.95343781,40.72485352,1,2.05,10,0.5,0.5,3.39,0,0.3,14.69,1,1,40.74733734,-73.95681763,996215.1418,211554.7437,77
548,2,1/1/2016 0:36,1/1/2016 0:45,N,1,-73.92029572,40.74440765,2,2.61,10.5,0.5,0.5,2.36,0,0.3,14.16,1,1,40.7298584,-73.95838165,995784.8009,205186.4029,92
549,2,1/1/2016 0:35,1/1/2016 0:45,N,1,-73.94865417,40.79331207,1,2.43,10,0.5,0.5,0,0,0.3,11.3,2,1,40.81463623,-73.91873932,1006743.281,236081.4949,45
550,2,1/1/2016 0:38,1/1/2016 0:45,N,1,-73.85538483,40.74124146,1,0.7,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.73495102,-73.86486053,1021701.923,207067.9533,74
551,2,1/1/2016 0:43,1/1/2016 0:45,N,1,-73.94721222,40.83072662,1,0.3,3.5,0.5,0.5,0,0,0.3,4.8,2,1,40.82661438,-73.95025635,998016.7647,240439.0439,37
552,2,1/1/2016 0:27,1/1/2016 23:06,N,1,-73.93702698,40.70201111,1,2.6,12.5,0.5,0.5,0,0,0.3,13.8,2,1,40.72192383,-73.95785522,995932.0948,202295.6632,261
553,2,1/1/2016 0:39,1/1/2016 0:45,N,1,-73.94161987,40.81834412,1,1.37,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.81528854,-73.95801544,995871.3807,236311.5079,43
554,2,1/1/2016 0:33,1/1/2016 0:46,N,1,-73.92914581,40.69878387,1,2.58,11,0.5,0.5,3.69,0,0.3,15.99,1,1,40.68739319,-73.95373535,997080.7252,189715.6946,184
555,2,1/1/2016 0:32,1/1/2016 0:45,N,1,-73.99371338,40.68681335,1,3.19,13,0.5,0.5,0,0,0.3,14.3,2,1,40.68305969,-73.94381714,999832.3877,188138.4848,184
556,2,1/1/2016 0:27,1/1/2016 0:45,N,1,-73.91265869,40.69549561,1,3.39,15,0.5,0.5,3.26,0,0.3,19.56,1,1,40.7231636,-73.95256042,997399.5137,202748.1024,92
557,2,1/1/2016 0:31,1/1/2016 0:31,N,5,-73.92660522,40.75720596,1,2.72,20,0,0,0,0,0,20,2,2,40.75580597,-73.88375854,1016454.537,214658.5568,66
558,2,1/1/2016 0:37,1/1/2016 0:45,N,1,-73.94350433,40.70864105,1,1.33,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.71443939,-73.96123505,994996.45,199568.4217,201
559,2,1/1/2016 0:38,1/1/2016 0:46,N,1,-73.98381042,40.6600914,6,1.97,8,0.5,0.5,2.79,0,0.3,12.09,1,1,40.67258072,-73.96260834,994622.255,184317.9104,118
560,2,1/1/2016 0:28,1/1/2016 0:46,N,1,-73.88450623,40.73473358,4,2.94,13.5,0.5,0.5,0,0,0.3,14.8,1,1,40.7552681,-73.87006378,1020248.941,214467.9241,74
561,2,1/1/2016 0:29,1/1/2016 0:46,N,1,-73.92229462,40.70719147,1,2.56,12.5,0.5,0.5,3,0,0.3,16.8,1,1,40.71562958,-73.96004486,995326.1964,200002.1907,201
562,2,1/1/2016 0:39,1/1/2016 0:46,N,1,-73.88768005,40.85548019,1,1.22,6.5,0.5,0.5,1.95,0,0.3,9.75,1,1,40.86269379,-73.90065765,1011728.5,253595.8033,19
563,2,1/1/2016 0:28,1/1/2016 0:46,N,1,-73.93071747,40.81192398,1,2.64,13,0.5,0.5,1.7,0,0.3,16,1,1,40.80020142,-73.94528198,999399.4522,230816.6795,50
564,2,1/1/2016 0:22,1/1/2016 0:44,N,1,-73.84861755,40.78432083,1,8.5,26.5,0.5,0.5,0,0,0.3,27.8,2,1,40.74627686,-73.89614868,1013025.984,211182.4833,75
565,2,1/1/2016 0:36,1/1/2016 0:45,N,1,-73.89790344,40.74435043,1,1.74,9,0.5,0.5,3.09,0,0.3,13.39,1,1,40.76053619,-73.91529846,1007714.783,216371.9089,72
566,2,1/1/2016 0:26,1/1/2016 0:45,N,1,-73.91428375,40.70314407,1,4.14,16.5,0.5,0.5,3,0,0.3,20.8,1,1,40.72980881,-73.95760345,996000.4925,205168.4388,92
567,2,1/1/2016 0:33,1/1/2016 0:44,N,1,-73.9394989,40.82098389,1,2.49,10.5,0.5,0.5,0,0,0.3,11.8,2,1,40.79371643,-73.94316864,999986.0935,228454.3468,54
568,2,1/1/2016 0:32,1/1/2016 0:46,N,1,-73.92353058,40.74263763,1,2.94,12.5,0.5,0.5,2.76,0,0.3,16.56,1,1,40.77529144,-73.90948486,1009319.763,221749.3435,59
569,2,1/1/2016 0:35,1/1/2016 0:45,N,1,-73.92562866,40.82439423,1,6.31,18.5,0.5,0.5,0,0,0.3,19.8,2,1,40.82808685,-73.8605423,1022844.637,241002.3329,36
570,2,1/1/2016 0:37,1/1/2016 0:46,N,1,-73.94509888,40.67811584,1,1.54,8,0.5,0.5,1.86,0,0.3,11.16,1,1,40.69263458,-73.95880127,995674.8797,191624.5862,111
571,2,1/1/2016 0:35,1/1/2016 0:46,N,1,-73.92827606,40.85427475,1,2.42,10,0.5,0.5,0,0,0.3,11.3,2,1,40.82494354,-73.94602966,999186.8924,239830.9895,37
572,2,1/1/2016 0:31,1/1/2016 0:44,N,1,-73.92038727,40.76794434,1,1.77,10,0.5,0.5,0,0,0.3,11.3,2,1,40.75032043,-73.94010162,1000846.134,212644.3054,77
573,2,1/1/2016 0:38,1/1/2016 0:46,N,1,-73.93267059,40.85657883,1,2.16,9,0.5,0.5,3.09,0,0.3,13.39,1,1,40.84384155,-73.90966034,1009245.404,246724.5218,31
574,2,1/1/2016 0:42,1/1/2016 0:46,N,1,-73.90103912,40.74601364,1,0.17,3,0.5,0.5,0,0,0.3,4.3,2,1,40.74590683,-73.90314484,1011087.582,211045.4503,75
575,2,1/1/2016 0:41,1/1/2016 0:45,N,1,-73.95053864,40.80600357,1,0.79,5,0.5,0.5,0,0,0.3,6.3,1,1,40.8058548,-73.94055176,1000707.683,232877.2579,50
576,2,1/1/2016 0:25,1/1/2016 0:44,N,1,-73.86636353,40.73656082,1,7.16,23,0.5,0.5,0,0,0.3,24.3,2,1,40.76288605,-73.9269104,1004497.226,217225.1402,73
577,2,1/1/2016 0:23,1/1/2016 0:46,N,1,-73.9291687,40.70376205,1,5.33,20,0.5,0.5,0,0,0.3,21.3,1,1,40.75520325,-73.92234039,1005765.687,214427.1353,77
578,2,1/1/2016 0:37,1/1/2016 0:46,N,1,-73.96212006,40.67899704,1,1.19,7.5,0.5,0.5,5,0,0.3,13.8,1,1,40.6764183,-73.96354675,994361.3616,185715.9426,118
579,2,1/1/2016 0:28,1/1/2016 0:46,N,1,-73.94057465,40.68665314,1,3.58,14.5,0.5,0.5,3.95,0,0.3,19.75,1,1,40.7324295,-73.95468903,996807.7523,206123.6449,92
580,2,1/1/2016 0:41,1/1/2016 0:46,N,1,-73.88079071,40.76163101,1,1.05,6,0.5,0.5,0,0,0.3,7.3,2,1,40.74847794,-73.87675476,1018398.681,211991.3725,160
581,2,1/1/2016 0:37,1/1/2016 0:46,N,1,-73.96195984,40.71352386,1,2.64,10,0.5,0.5,1,0,0.3,12.3,1,1,40.74368668,-73.95068359,997915.5324,210225.5871,77
582,2,1/1/2016 0:15,1/1/2016 0:44,N,1,-73.88617706,40.6500473,1,7.13,25.5,0.5,0.5,0,0,0.3,26.8,2,1,40.6903038,-73.98758698,987692.3944,190772.9719,109
583,2,1/1/2016 0:25,1/1/2016 0:46,N,1,-73.95603943,40.71935272,2,4.09,16.5,0.5,0.5,4.45,0,0.3,22.25,1,1,40.67291641,-73.96276855,994577.7596,184440.1941,118
584,2,1/1/2016 0:39,1/1/2016 0:46,N,1,-73.91253662,40.78242874,1,1.58,7.5,0.5,0.5,2.2,0,0.3,11,1,1,40.76960754,-73.91477966,1007855.29,219677.0391,72
585,2,1/1/2016 0:30,1/1/2016 0:45,N,1,-73.88300323,40.75575638,1,2.57,12,0.5,0.5,0,0,0.3,13.3,2,1,40.74350357,-73.9225769,1005703.928,210164.5103,86
586,2,1/1/2016 0:36,1/2/2016 0:27,N,1,-73.94496155,40.70037079,1,2.05,9,0.5,0.5,2.06,0,0.3,12.36,1,1,40.72236633,-73.95501709,996718.7135,202457.2726,261
587,2,1/1/2016 0:36,1/1/2016 0:45,N,1,-73.96798706,40.79198837,5,1.5,8.5,0.5,0.5,0,0,0.3,9.8,2,1,40.80565262,-73.9543457,996888.9989,232801.3061,49
588,2,1/1/2016 0:43,1/1/2016 0:45,N,1,-73.92670441,40.81837082,1,0.54,4,0.5,0.5,0,0,0.3,5.3,2,1,40.82056427,-73.93659973,1001797.885,238237.2104,42
589,2,1/1/2016 0:40,1/1/2016 0:46,N,1,-73.93843842,40.72158432,1,1.25,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,40.70572662,-73.9394989,1001024.352,196397.5118,102
590,2,1/1/2016 0:42,1/1/2016 0:46,N,1,-73.86994171,40.7485199,1,0.47,4,0.5,0.5,0,0,0.3,5.3,2,1,40.74186325,-73.8674469,1020981.34,209585.1996,74
591,2,1/1/2016 0:39,1/1/2016 0:45,N,1,-73.92032623,40.74515533,1,1.47,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.75235367,-73.94506073,999471.6424,213384.1773,77
592,2,1/1/2016 0:29,1/1/2016 0:45,N,1,-73.92195129,40.76769257,1,2.8,12.5,0.5,0.5,0,0,0.3,13.8,2,1,40.73776627,-73.91976929,1006483.833,208074.9291,75
593,2,1/1/2016 0:44,1/1/2016 0:46,N,1,-73.87384033,40.75673676,5,0.47,4,0.5,0.5,0,0,0.3,5.3,2,1,40.75572205,-73.88254547,1016790.658,214628.4292,160
594,2,1/1/2016 0:42,1/1/2016 0:46,N,1,-73.8844986,40.74753952,1,0.35,4.5,0.5,0.5,0,0,0.3,5.8,1,1,40.74705124,-73.89115906,1014408.199,211466.2943,160
595,2,1/1/2016 0:28,1/1/2016 0:45,N,1,-73.86289978,40.87466812,1,3.54,14.5,0.5,0.5,0,0,0.3,15.8,2,1,40.8451767,-73.90232086,1011275.566,247213.1441,31
596,2,1/1/2016 0:33,1/1/2016 0:46,N,1,-73.9487915,40.81345367,1,1.98,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.79761887,-73.94649506,999064.1705,229875.5591,54
597,2,1/1/2016 0:32,1/1/2016 0:45,N,1,-73.84262085,40.68963242,1,1.54,11,0.5,0.5,0,0,0.3,12.3,2,1,40.74123764,-73.85397339,1024715.315,209363.2071,74
598,2,1/1/2016 0:34,1/1/2016 0:46,N,1,-73.94582367,40.727108,1,2.82,11,0.5,0.5,3,0,0.3,15.3,1,1,40.70462036,-73.9178009,1007040.651,195999.3676,99
599,2,1/1/2016 0:38,1/1/2016 0:46,N,1,-73.93981934,40.66036224,1,1.14,7,0.5,0.5,0,0,0.3,8.3,2,1,40.66352463,-73.95683289,996225.9614,181019.2571,4
600,2,1/1/2016 0:43,1/1/2016 0:45,N,1,-73.98455811,40.66320038,3,0.4,4,0.5,0.5,0,0,0.3,5.3,2,1,40.6606102,-73.98695374,987869.6164,179954.7677,123
601,2,1/1/2016 0:34,1/2/2016 0:28,N,1,-73.92310333,40.74391937,1,2.41,10.5,0.5,0.5,0,0,0.3,11.8,2,1,40.741436,-73.88034821,1017406.518,209424.3939,202
602,2,1/1/2016 0:37,1/1/2016 0:46,N,1,-73.8639679,40.74185181,1,1.41,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.7490921,-73.87062836,1020095.848,212217.5804,160
603,2,1/1/2016 0:44,1/1/2016 0:45,N,1,-73.95742798,40.72992325,1,0.4,3.5,0.5,0.5,0.96,0,0.3,5.76,1,1,40.72708511,-73.95265198,997373.3644,204176.8155,92
604,2,1/1/2016 0:45,1/1/2016 0:46,N,5,-73.95275879,40.67689514,2,0,9,0,0,0,0,0,9,1,2,40.67690659,-73.95277405,997349.3865,185895.2647,184
605,2,1/1/2016 0:35,1/1/2016 0:46,N,4,-73.87776184,40.91656113,1,4.24,16,0.5,0.5,0,0,0.3,17.3,2,1,40.86817169,-73.90083313,1011677.703,255591.5615,19
606,2,1/1/2016 0:31,1/1/2016 0:45,N,1,-73.92029572,40.85224915,1,2.45,11.5,0.5,0.5,0,0,0.3,12.8,2,1,40.86100769,-73.89624023,1012951.103,252982.91,21
607,2,1/1/2016 0:31,1/1/2016 0:45,N,1,-73.90180969,40.73299789,1,3.27,13,0.5,0.5,0,0,0.3,14.3,2,1,40.75505066,-73.92227936,1005782.646,214371.5576,77
